word	key	frequency_level	spelling_region	pos_code	lemma	source
necessitous	necessitous	60	通用	aj0	necessitous	ESDB
neckband	neckband	60	通用	n0	neckband	ESDB
neckbands	neckbands	60	通用	ns	neckband	ESDB
necklaced	necklaced	60	通用	vd	necklace	ESDB
necklacing	necklacing	60	通用	n0;vg	necklace;necklacing	ESDB
necklacings	necklacings	60	通用	ns	necklacing	ESDB
neckwear	neckwear	60	通用	n0	neckwear	ESDB
necrology	necrology	60	通用	n0	necrology	ESDB
necrophiliac	necrophiliac	60	通用	n0	necrophiliac	ESDB
necrophiliacs	necrophiliacs	60	通用	ns	necrophiliac	ESDB
necropolis	necropolis	60	通用	n0	necropolis	ESDB
necropolises	necropolises	60	通用	ns	necropolis	ESDB
necrotic	necrotic	60	通用	aj0	necrotic	ESDB
needfully	needfully	60	通用	av0	needfully	ESDB
needlelike	needlelike	60	通用	aj0	needlelike	ESDB
needlessness	needlessness	60	通用	n0	needlessness	ESDB
needlewoman	needlewoman	60	通用	n0	needlewoman	ESDB
needlewoman's	needlewoman's	60	通用	np	needlewoman	ESDB
needlewomen	needlewomen	60	通用	ns	needlewoman	ESDB
needlewomen's	needlewomen's	60	通用	nsp	needlewoman	ESDB
negativeness	negativeness	60	通用	n0	negativeness	ESDB
negativism	negativism	60	通用	n0	negativism	ESDB
neglectfulness	neglectfulness	60	通用	n0	neglectfulness	ESDB
negotiability	negotiability	60	通用	n0	negotiability	ESDB
negritude	negritude	60	通用	n0	negritude	ESDB
negro	negro	60	通用	aj0	negro	ESDB
negroid	negroid	60	通用	n0	negroid	ESDB
nelson	nelson	60	通用	n0	nelson	ESDB
nelsons	nelsons	60	通用	ns	nelson	ESDB
neocolonialist	neocolonialist	60	通用	aj0;n0	neocolonialist	ESDB
neocolonialists	neocolonialists	60	通用	ns	neocolonialist	ESDB
neoconservatism	neoconservatism	60	通用	n0	neoconservatism	ESDB
neoconservative's	neoconservative's	60	通用	np	neoconservative	ESDB
neocortex	neocortex	60	通用	n0	neocortex	ESDB
neoliberal	neoliberal	60	通用	aj0	neoliberal	ESDB
neoliberalism	neoliberalism	60	通用	n0	neoliberalism	ESDB
neoliberalism's	neoliberalism's	60	通用	np	neoliberalism	ESDB
neolithic	neolithic	60	通用	aj0	neolithic	ESDB
neoplasm	neoplasm	60	通用	n0	neoplasm	ESDB
neoplasms	neoplasms	60	通用	ns	neoplasm	ESDB
neoplastic	neoplastic	60	通用	aj0	neoplastic	ESDB
nepenthe	nepenthe	60	通用	n0	nepenthe	ESDB
nephrite	nephrite	60	通用	n0	nephrite	ESDB
nephritic	nephritic	60	通用	aj0	nephritic	ESDB
nephropathy	nephropathy	60	通用	n0	nephropathy	ESDB
nepotist	nepotist	60	通用	n0	nepotist	ESDB
nepotist's	nepotist's	60	通用	np	nepotist	ESDB
nepotistic	nepotistic	60	通用	aj0	nepotistic	ESDB
nepotists	nepotists	60	通用	ns	nepotist	ESDB
nervelessness	nervelessness	60	通用	n0	nervelessness	ESDB
nerviness	nerviness	60	通用	n0	nerviness	ESDB
netball	netball	60	通用	n0	netball	ESDB
netherworld	netherworld	60	通用	n0	netherworld	ESDB
netiquette	netiquette	60	通用	n0	netiquette	ESDB
netizen	netizen	60	通用	n0	netizen	ESDB
netizens	netizens	60	通用	ns	netizen	ESDB
networker	networker	60	通用	n0	networker	ESDB
networkers	networkers	60	通用	ns	networker	ESDB
neurally	neurally	60	通用	av0	neurally	ESDB
neurasthenia	neurasthenia	60	通用	n0	neurasthenia	ESDB
neurasthenic	neurasthenic	60	通用	aj0;n0	neurasthenic	ESDB
neurasthenic's	neurasthenic's	60	通用	np	neurasthenic	ESDB
neurasthenics	neurasthenics	60	通用	ns	neurasthenic	ESDB
neuritic	neuritic	60	通用	aj0;n0	neuritic	ESDB
neuritics	neuritics	60	通用	ns	neuritic	ESDB
neurodivergent	neurodivergent	60	通用	aj0	neurodivergent	ESDB
neurodiverse	neurodiverse	60	通用	aj0	neurodiverse	ESDB
neurodiversity	neurodiversity	60	通用	n0	neurodiversity	ESDB
neurologically	neurologically	60	通用	av0	neurologically	ESDB
neuronal	neuronal	60	通用	aj0	neuronal	ESDB
neuroscience	neuroscience	60	通用	n0	neuroscience	ESDB
neuroscientist	neuroscientist	60	通用	n0	neuroscientist	ESDB
neuroscientists	neuroscientists	60	通用	ns	neuroscientist	ESDB
neurosurgeon	neurosurgeon	60	通用	n0	neurosurgeon	ESDB
neurosurgeon's	neurosurgeon's	60	通用	np	neurosurgeon	ESDB
neurosurgeons	neurosurgeons	60	通用	ns	neurosurgeon	ESDB
neurosurgical	neurosurgical	60	通用	aj0	neurosurgical	ESDB
neuroticism	neuroticism	60	通用	n0	neuroticism	ESDB
neurotypical	neurotypical	60	通用	aj0;n0	neurotypical	ESDB
neurotypical's	neurotypical's	60	通用	np	neurotypical	ESDB
neurotypicals	neurotypicals	60	通用	ns	neurotypical	ESDB
neutralism	neutralism	60	通用	n0	neutralism	ESDB
neutralist	neutralist	60	通用	a0;n0	neutralist	ESDB
neutralist's	neutralist's	60	通用	np	neutralist	ESDB
neutralists	neutralists	60	通用	ns	neutralist	ESDB
nevi	nevi	60	通用	ns	nevus	ESDB
nevus	nevus	60	通用	n0	nevus	ESDB
newfound	newfound	60	通用	aj0	newfound	ESDB
newish	newish	60	通用	aj0	newish	ESDB
newsagencies	newsagencies	60	通用	ns	newsagency	ESDB
newsagency	newsagency	60	通用	n0	newsagency	ESDB
newsagency's	newsagency's	60	通用	np	newsagency	ESDB
newsagent	newsagent	60	通用	n0	newsagent	ESDB
newsdealer	newsdealer	60	通用	n0	newsdealer	ESDB
newsdealer's	newsdealer's	60	通用	np	newsdealer	ESDB
newsdealers	newsdealers	60	通用	ns	newsdealer	ESDB
newsflashes	newsflashes	60	通用	ns	newsflash	ESDB
newsgirl	newsgirl	60	通用	n0	newsgirl	ESDB
newsgirls	newsgirls	60	通用	ns	newsgirl	ESDB
newsgroup	newsgroup	60	通用	n0	newsgroup	ESDB
newsgroups	newsgroups	60	通用	ns	newsgroup	ESDB
newshound	newshound	60	通用	n0	newshound	ESDB
newshounds	newshounds	60	通用	ns	newshound	ESDB
newspeak	newspeak	60	通用	n0	newspeak	ESDB
newspeople	newspeople	60	通用	ns	newsperson	ESDB
newsperson	newsperson	60	通用	n0	newsperson	ESDB
newspersons	newspersons	60	通用	ns	newsperson	ESDB
newsreader	newsreader	60	通用	n0	newsreader	ESDB
newsreaders	newsreaders	60	通用	ns	newsreader	ESDB
newsroom	newsroom	60	通用	n0	newsroom	ESDB
newsroom's	newsroom's	60	通用	np	newsroom	ESDB
newsrooms	newsrooms	60	通用	ns	newsroom	ESDB
newsweeklies	newsweeklies	60	通用	ns	newsweekly	ESDB
newsweekly	newsweekly	60	通用	n0	newsweekly	ESDB
newswire	newswire	60	通用	n0	newswire	ESDB
newswires	newswires	60	通用	ns	newswire	ESDB
newswoman	newswoman	60	通用	n0	newswoman	ESDB
newswoman's	newswoman's	60	通用	np	newswoman	ESDB
newswomen	newswomen	60	通用	ns	newswoman	ESDB
newswomen's	newswomen's	60	通用	nsp	newswoman	ESDB
newsworthiness	newsworthiness	60	通用	n0	newsworthiness	ESDB
nicker	nicker	60	通用	m0	nicker	ESDB
nickered	nickered	60	通用	vd	nicker	ESDB
nickering	nickering	60	通用	vg	nicker	ESDB
nickers	nickers	60	通用	ms	nicker	ESDB
nifedipine	nifedipine	60	通用	n0	nifedipine	ESDB
niff	niff	60	通用	n0	niff	ESDB
niffy	niffy	60	通用	aj0	niffy	ESDB
niggler	niggler	60	通用	n0	niggler	ESDB
niggler's	niggler's	60	通用	np	niggler	ESDB
nigglers	nigglers	60	通用	ns	niggler	ESDB
nightdress	nightdress	60	通用	n0	nightdress	ESDB
nightdresses	nightdresses	60	通用	ns	nightdress	ESDB
nightlights	nightlights	60	通用	ns	nightlight	ESDB
nightlong	nightlong	60	通用	aj0	nightlong	ESDB
nightspot	nightspot	60	通用	n0	nightspot	ESDB
nightspots	nightspots	60	通用	ns	nightspot	ESDB
nightstand	nightstand	60	通用	n0	nightstand	ESDB
nightstands	nightstands	60	通用	ns	nightstand	ESDB
nightwatchman	nightwatchman	60	通用	n0	nightwatchman	ESDB
nightwatchmen	nightwatchmen	60	通用	?	nightwatchmen	ESDB
nightwear	nightwear	60	通用	n0	nightwear	ESDB
nimby	nimby	60	通用	n0	nimby	ESDB
nimrod	nimrod	60	通用	n0	nimrod	ESDB
nimrods	nimrods	60	通用	ns	nimrod	ESDB
ninepin	ninepin	60	通用	n0	ninepin	ESDB
niobium	niobium	60	通用	n0	niobium	ESDB
nippiness	nippiness	60	通用	n0	nippiness	ESDB
nisei	nisei	60	通用	n0;ns	nisei	ESDB
nitration	nitration	60	通用	n0	nitration	ESDB
nitric	nitric	60	通用	aj0	nitric	ESDB
nitride	nitride	60	通用	n0	nitride	ESDB
nitrides	nitrides	60	通用	ns	nitride	ESDB
nitrification	nitrification	60	通用	n0	nitrification	ESDB
nitrite	nitrite	60	通用	n0	nitrite	ESDB
nitrites	nitrites	60	通用	ns	nitrite	ESDB
nitro	nitro	60	通用	n0	nitro	ESDB
nitrocellulose	nitrocellulose	60	通用	n0	nitrocellulose	ESDB
nitrous	nitrous	60	通用	aj0	nitrous	ESDB
nob	nob	60	通用	n0	nob	ESDB
nobble	nobble	60	通用	v0	nobble	ESDB
nobbled	nobbled	60	通用	vd	nobble	ESDB
nobbles	nobbles	60	通用	vs	nobble	ESDB
nobbling	nobbling	60	通用	vg	nobble	ESDB
nobelium	nobelium	60	通用	n0	nobelium	ESDB
nobs	nobs	60	通用	ns	nob	ESDB
noddle	noddle	60	通用	n0	noddle	ESDB
noddles	noddles	60	通用	ns	noddle	ESDB
nohow	nohow	60	通用	av0	nohow	ESDB
noir	noir	60	通用	n0	noir	ESDB
noirs	noirs	60	通用	ns	noir	ESDB
nominator	nominator	60	通用	n0	nominator	ESDB
nominator's	nominator's	60	通用	np	nominator	ESDB
nominators	nominators	60	通用	ns	nominator	ESDB
nonacademic	nonacademic	60	通用	aj0	nonacademic	ESDB
nonacceptance	nonacceptance	60	通用	n0	nonacceptance	ESDB
nonacid	nonacid	60	通用	aj0	nonacid	ESDB
nonactive	nonactive	60	通用	aj0;n0	nonactive	ESDB
nonactives	nonactives	60	通用	ns	nonactive	ESDB
nonaddictive	nonaddictive	60	通用	aj0	nonaddictive	ESDB
nonadhesive	nonadhesive	60	通用	aj0	nonadhesive	ESDB
nonadjacent	nonadjacent	60	通用	aj0	nonadjacent	ESDB
nonadjustable	nonadjustable	60	通用	aj0	nonadjustable	ESDB
nonadministrative	nonadministrative	60	通用	aj0	nonadministrative	ESDB
nonage	nonage	60	通用	n0	nonage	ESDB
nonages	nonages	60	通用	ns	nonage	ESDB
nonaggression	nonaggression	60	通用	n0	nonaggression	ESDB
nonalignment	nonalignment	60	通用	n0	nonalignment	ESDB
nonalignment's	nonalignment's	60	通用	np	nonalignment	ESDB
nonallergic	nonallergic	60	通用	aj0	nonallergic	ESDB
nonanswer	nonanswer	60	通用	n0	nonanswer	ESDB
nonanswers	nonanswers	60	通用	ns	nonanswer	ESDB
nonappearance	nonappearance	60	通用	n0	nonappearance	ESDB
nonappearances	nonappearances	60	通用	ns	nonappearance	ESDB
nonassignable	nonassignable	60	通用	aj0	nonassignable	ESDB
nonathletic	nonathletic	60	通用	aj0	nonathletic	ESDB
nonattendance	nonattendance	60	通用	n0	nonattendance	ESDB
nonautomotive	nonautomotive	60	通用	aj0	nonautomotive	ESDB
nonavailability	nonavailability	60	通用	n0	nonavailability	ESDB
nonbasic	nonbasic	60	通用	aj0	nonbasic	ESDB
nonbeliever	nonbeliever	60	通用	n0	nonbeliever	ESDB
nonbeliever's	nonbeliever's	60	通用	np	nonbeliever	ESDB
nonbelievers	nonbelievers	60	通用	ns	nonbeliever	ESDB
nonbelligerent	nonbelligerent	60	通用	aj0;n0	nonbelligerent	ESDB
nonbelligerents	nonbelligerents	60	通用	ns	nonbelligerent	ESDB
nonbinary	nonbinary	60	美式	aj0	nonbinary	ESDB
nonbinding	nonbinding	60	通用	aj0	nonbinding	ESDB
nonburnable	nonburnable	60	通用	aj0	nonburnable	ESDB
noncaloric	noncaloric	60	通用	aj0	noncaloric	ESDB
noncancerous	noncancerous	60	通用	aj0	noncancerous	ESDB
nonchargeable	nonchargeable	60	通用	aj0	nonchargeable	ESDB
noncitizen	noncitizen	60	通用	n0	noncitizen	ESDB
noncitizens	noncitizens	60	通用	ns	noncitizen	ESDB
nonclerical	nonclerical	60	通用	aj0;n0	nonclerical	ESDB
nonclericals	nonclericals	60	通用	ns	nonclerical	ESDB
nonclinical	nonclinical	60	通用	aj0	nonclinical	ESDB
noncollectable	noncollectable	60	通用	aj0	noncollectable	ESDB
noncombat	noncombat	60	通用	aj0	noncombat	ESDB
noncombustible	noncombustible	60	通用	aj0	noncombustible	ESDB
noncommissioned	noncommissioned	60	通用	aj0	noncommissioned	ESDB
noncommunicable	noncommunicable	60	通用	aj0	noncommunicable	ESDB
noncompeting	noncompeting	60	通用	aj0	noncompeting	ESDB
noncompliant	noncompliant	60	通用	aj0	noncompliant	ESDB
noncomplying	noncomplying	60	通用	aj0	noncomplying	ESDB
noncomprehending	noncomprehending	60	通用	aj0	noncomprehending	ESDB
nonconducting	nonconducting	60	通用	aj0	nonconducting	ESDB
nonconforming	nonconforming	60	通用	aj0	nonconforming	ESDB
nonconformism	nonconformism	60	通用	n0	nonconformism	ESDB
nonconfrontational	nonconfrontational	60	通用	aj0	nonconfrontational	ESDB
nonconsecutive	nonconsecutive	60	通用	aj0	nonconsecutive	ESDB
nonconsensual	nonconsensual	60	通用	aj0	nonconsensual	ESDB
nonconstructive	nonconstructive	60	通用	aj0	nonconstructive	ESDB
noncontinuous	noncontinuous	60	通用	aj0	noncontinuous	ESDB
noncontributing	noncontributing	60	通用	aj0	noncontributing	ESDB
noncontributory	noncontributory	60	通用	aj0	noncontributory	ESDB
noncontroversial	noncontroversial	60	通用	aj0	noncontroversial	ESDB
nonconvertible	nonconvertible	60	通用	aj0	nonconvertible	ESDB
noncorroding	noncorroding	60	通用	aj0	noncorroding	ESDB
noncorrosive	noncorrosive	60	通用	aj0	noncorrosive	ESDB
noncredit	noncredit	60	通用	aj0	noncredit	ESDB
noncriminal	noncriminal	60	通用	aj0;n0	noncriminal	ESDB
noncriminals	noncriminals	60	通用	ns	noncriminal	ESDB
noncritical	noncritical	60	通用	aj0	noncritical	ESDB
noncrystalline	noncrystalline	60	通用	aj0	noncrystalline	ESDB
noncumulative	noncumulative	60	通用	aj0	noncumulative	ESDB
noncustodial	noncustodial	60	通用	aj0	noncustodial	ESDB
nondeliveries	nondeliveries	60	通用	ns	nondelivery	ESDB
nondelivery	nondelivery	60	通用	n0	nondelivery	ESDB
nondemocratic	nondemocratic	60	通用	aj0	nondemocratic	ESDB
nondepartmental	nondepartmental	60	通用	aj0	nondepartmental	ESDB
nondepreciating	nondepreciating	60	通用	aj0	nondepreciating	ESDB
nondestructive	nondestructive	60	通用	aj0	nondestructive	ESDB
nondetachable	nondetachable	60	通用	aj0	nondetachable	ESDB
nondeterminism	nondeterminism	60	通用	n0	nondeterminism	ESDB
nondeterministic	nondeterministic	60	通用	aj0	nondeterministic	ESDB
nondisabled	nondisabled	60	通用	aj0	nondisabled	ESDB
nondisciplinary	nondisciplinary	60	通用	aj0	nondisciplinary	ESDB
nondisclosure	nondisclosure	60	通用	n0	nondisclosure	ESDB
nondiscrimination	nondiscrimination	60	通用	n0	nondiscrimination	ESDB
nondiscriminatory	nondiscriminatory	60	通用	aj0	nondiscriminatory	ESDB
nondramatic	nondramatic	60	通用	aj0	nondramatic	ESDB
nondrying	nondrying	60	通用	aj0	nondrying	ESDB
noneducational	noneducational	60	通用	aj0	noneducational	ESDB
noneffective	noneffective	60	通用	aj0	noneffective	ESDB
nonelastic	nonelastic	60	通用	aj0	nonelastic	ESDB
nonelectric	nonelectric	60	通用	aj0	nonelectric	ESDB
nonelectrical	nonelectrical	60	通用	aj0	nonelectrical	ESDB
nonenforceable	nonenforceable	60	通用	aj0	nonenforceable	ESDB
nonequivalent	nonequivalent	60	通用	aj0;n0	nonequivalent	ESDB
nonequivalents	nonequivalents	60	通用	ns	nonequivalent	ESDB
nonexchangeable	nonexchangeable	60	通用	aj0	nonexchangeable	ESDB
nonexclusive	nonexclusive	60	通用	aj0	nonexclusive	ESDB
nonexplosive	nonexplosive	60	通用	aj0;n0	nonexplosive	ESDB
nonexplosives	nonexplosives	60	通用	ns	nonexplosive	ESDB
nonfactual	nonfactual	60	通用	aj0	nonfactual	ESDB
nonfading	nonfading	60	通用	aj0	nonfading	ESDB
nonfattening	nonfattening	60	通用	aj0	nonfattening	ESDB
nonferrous	nonferrous	60	通用	aj0	nonferrous	ESDB
nonfictional	nonfictional	60	通用	aj0	nonfictional	ESDB
nonfinancial	nonfinancial	60	通用	aj0	nonfinancial	ESDB
nonflowering	nonflowering	60	通用	aj0	nonflowering	ESDB
nonfluctuating	nonfluctuating	60	通用	aj0	nonfluctuating	ESDB
nonflying	nonflying	60	通用	aj0	nonflying	ESDB
nonfood	nonfood	60	通用	aj0;n0	nonfood	ESDB
nonfoods	nonfoods	60	通用	ns	nonfood	ESDB
nonfreezing	nonfreezing	60	通用	aj0	nonfreezing	ESDB
nonfunctional	nonfunctional	60	通用	aj0	nonfunctional	ESDB
nongranular	nongranular	60	通用	aj0	nongranular	ESDB
nonhazardous	nonhazardous	60	通用	aj0	nonhazardous	ESDB
nonhereditary	nonhereditary	60	通用	aj0	nonhereditary	ESDB
nonidentical	nonidentical	60	通用	aj0	nonidentical	ESDB
noninclusive	noninclusive	60	通用	aj0	noninclusive	ESDB
nonindependent	nonindependent	60	通用	aj0	nonindependent	ESDB
nonindigenous	nonindigenous	60	通用	aj0	nonindigenous	ESDB
noninfectious	noninfectious	60	通用	aj0	noninfectious	ESDB
noninflammatory	noninflammatory	60	通用	aj0	noninflammatory	ESDB
noninflationary	noninflationary	60	通用	aj0	noninflationary	ESDB
noninflected	noninflected	60	通用	aj0	noninflected	ESDB
nonintellectual	nonintellectual	60	通用	aj0;n0	nonintellectual	ESDB
nonintellectuals	nonintellectuals	60	通用	ns	nonintellectual	ESDB
noninterchangeable	noninterchangeable	60	通用	aj0	noninterchangeable	ESDB
noninterference	noninterference	60	通用	n0	noninterference	ESDB
nonintoxicating	nonintoxicating	60	通用	aj0	nonintoxicating	ESDB
noninvasive	noninvasive	60	通用	aj0	noninvasive	ESDB
nonirritating	nonirritating	60	通用	aj0	nonirritating	ESDB
nonissue	nonissue	60	美式	n0	nonissue	ESDB
nonissues	nonissues	60	美式	ns	nonissue	ESDB
nonjudicial	nonjudicial	60	通用	aj0	nonjudicial	ESDB
nonlegal	nonlegal	60	通用	aj0	nonlegal	ESDB
nonlethal	nonlethal	60	通用	aj0	nonlethal	ESDB
nonlinear	nonlinear	60	通用	aj0	nonlinear	ESDB
nonliterary	nonliterary	60	通用	aj0	nonliterary	ESDB
nonmagnetic	nonmagnetic	60	通用	aj0	nonmagnetic	ESDB
nonmalignant	nonmalignant	60	通用	aj0	nonmalignant	ESDB
nonmedical	nonmedical	60	通用	aj0	nonmedical	ESDB
nonmetal	nonmetal	60	通用	n0	nonmetal	ESDB
nonmetallic	nonmetallic	60	通用	aj0	nonmetallic	ESDB
nonmetals	nonmetals	60	通用	ns	nonmetal	ESDB
nonmigratory	nonmigratory	60	通用	aj0	nonmigratory	ESDB
nonmilitant	nonmilitant	60	通用	aj0	nonmilitant	ESDB
nonmilitary	nonmilitary	60	通用	aj0	nonmilitary	ESDB
nonmonogamous	nonmonogamous	60	通用	aj0	nonmonogamous	ESDB
nonnarcotic	nonnarcotic	60	通用	aj0;n0	nonnarcotic	ESDB
nonnarcotics	nonnarcotics	60	通用	ns	nonnarcotic	ESDB
nonnative	nonnative	60	通用	aj0;n0	nonnative	ESDB
nonnatives	nonnatives	60	通用	ns	nonnative	ESDB
nonnegotiable	nonnegotiable	60	通用	aj0	nonnegotiable	ESDB
nonnuclear	nonnuclear	60	通用	aj0	nonnuclear	ESDB
nonnumerical	nonnumerical	60	通用	aj0	nonnumerical	ESDB
nonobligatory	nonobligatory	60	通用	aj0	nonobligatory	ESDB
nonobservance	nonobservance	60	通用	n0	nonobservance	ESDB
nonobservant	nonobservant	60	通用	aj0	nonobservant	ESDB
nonoccupational	nonoccupational	60	通用	aj0	nonoccupational	ESDB
nonoccurrence	nonoccurrence	60	通用	n0	nonoccurrence	ESDB
nonofficial	nonofficial	60	通用	aj0	nonofficial	ESDB
nonoperational	nonoperational	60	通用	aj0	nonoperational	ESDB
nonoperative	nonoperative	60	通用	aj0	nonoperative	ESDB
nonparallel	nonparallel	60	通用	aj0;n0	nonparallel	ESDB
nonparallels	nonparallels	60	通用	ns	nonparallel	ESDB
nonparticipant	nonparticipant	60	通用	n0	nonparticipant	ESDB
nonparticipant's	nonparticipant's	60	通用	np	nonparticipant	ESDB
nonparticipants	nonparticipants	60	通用	ns	nonparticipant	ESDB
nonparticipating	nonparticipating	60	通用	aj0	nonparticipating	ESDB
nonpaying	nonpaying	60	通用	aj0	nonpaying	ESDB
nonperformance	nonperformance	60	通用	n0	nonperformance	ESDB
nonperforming	nonperforming	60	通用	aj0	nonperforming	ESDB
nonperishable	nonperishable	60	通用	aj0	nonperishable	ESDB
nonperson	nonperson	60	通用	n0	nonperson	ESDB
nonperson's	nonperson's	60	通用	np	nonperson	ESDB
nonpersons	nonpersons	60	通用	ns	nonperson	ESDB
nonphysically	nonphysically	60	通用	av0	nonphysically	ESDB
nonpolluting	nonpolluting	60	通用	aj0	nonpolluting	ESDB
nonporous	nonporous	60	通用	aj0	nonporous	ESDB
nonpracticing	nonpracticing	60	通用	aj0	nonpracticing	ESDB
nonprejudicial	nonprejudicial	60	通用	aj0	nonprejudicial	ESDB
nonprofitable	nonprofitable	60	通用	aj0	nonprofitable	ESDB
nonpublic	nonpublic	60	通用	aj0	nonpublic	ESDB
nonpunishable	nonpunishable	60	通用	aj0	nonpunishable	ESDB
nonracial	nonracial	60	通用	aj0	nonracial	ESDB
nonradioactive	nonradioactive	60	通用	aj0	nonradioactive	ESDB
nonrandom	nonrandom	60	通用	aj0	nonrandom	ESDB
nonreactive	nonreactive	60	通用	aj0	nonreactive	ESDB
nonreciprocal	nonreciprocal	60	通用	aj0;n0	nonreciprocal	ESDB
nonreciprocals	nonreciprocals	60	通用	ns	nonreciprocal	ESDB
nonreciprocating	nonreciprocating	60	通用	aj0	nonreciprocating	ESDB
nonrecognition	nonrecognition	60	通用	n0	nonrecognition	ESDB
nonrecoverable	nonrecoverable	60	通用	aj0	nonrecoverable	ESDB
nonrecurring	nonrecurring	60	通用	aj0	nonrecurring	ESDB
nonrecyclable	nonrecyclable	60	通用	aj0	nonrecyclable	ESDB
nonredeemable	nonredeemable	60	通用	aj0	nonredeemable	ESDB
nonrefillable	nonrefillable	60	通用	aj0	nonrefillable	ESDB
nonreligious	nonreligious	60	通用	aj0	nonreligious	ESDB
nonrepresentational	nonrepresentational	60	通用	aj0	nonrepresentational	ESDB
nonresidential	nonresidential	60	通用	aj0	nonresidential	ESDB
nonresidual	nonresidual	60	通用	aj0	nonresidual	ESDB
nonresistance	nonresistance	60	通用	n0	nonresistance	ESDB
nonresistant	nonresistant	60	通用	aj0	nonresistant	ESDB
nonrhythmic	nonrhythmic	60	通用	aj0	nonrhythmic	ESDB
nonsalaried	nonsalaried	60	通用	aj0	nonsalaried	ESDB
nonscientific	nonscientific	60	通用	aj0	nonscientific	ESDB
nonscoring	nonscoring	60	通用	aj0	nonscoring	ESDB
nonsecular	nonsecular	60	通用	aj0	nonsecular	ESDB
nonsegregated	nonsegregated	60	通用	aj0	nonsegregated	ESDB
nonsensitive	nonsensitive	60	通用	aj0	nonsensitive	ESDB
nonsexual	nonsexual	60	通用	aj0	nonsexual	ESDB
nonsignificant	nonsignificant	60	通用	aj0	nonsignificant	ESDB
nonslip	nonslip	60	通用	aj0	nonslip	ESDB
nonsocial	nonsocial	60	通用	aj0	nonsocial	ESDB
nonspeaking	nonspeaking	60	通用	aj0	nonspeaking	ESDB
nonspecialist	nonspecialist	60	通用	n0	nonspecialist	ESDB
nonspecialists	nonspecialists	60	通用	ns	nonspecialist	ESDB
nonspecializing	nonspecializing	60	通用	aj0	nonspecializing	ESDB
nonspecific	nonspecific	60	通用	aj0	nonspecific	ESDB
nonspiritual	nonspiritual	60	通用	aj0;n0	nonspiritual	ESDB
nonspirituals	nonspirituals	60	通用	ns	nonspiritual	ESDB
nonstaining	nonstaining	60	通用	aj0	nonstaining	ESDB
nonstarter	nonstarter	60	通用	n0	nonstarter	ESDB
nonstarter's	nonstarter's	60	通用	np	nonstarter	ESDB
nonstarters	nonstarters	60	通用	ns	nonstarter	ESDB
nonstrategic	nonstrategic	60	通用	aj0	nonstrategic	ESDB
nonstriking	nonstriking	60	通用	aj0	nonstriking	ESDB
nonstructural	nonstructural	60	通用	aj0	nonstructural	ESDB
nonsuccessive	nonsuccessive	60	通用	aj0	nonsuccessive	ESDB
nonsupporting	nonsupporting	60	通用	aj0	nonsupporting	ESDB
nonsurgical	nonsurgical	60	通用	aj0	nonsurgical	ESDB
nonsustaining	nonsustaining	60	通用	aj0	nonsustaining	ESDB
nonsympathiser	nonsympathiser	60	英式-ise	n0	nonsympathiser	ESDB
nonsympathisers	nonsympathisers	60	英式-ise	ns	nonsympathiser	ESDB
nonsympathizer	nonsympathizer	60	美式;英式-ize	n0	nonsympathizer	ESDB
nonsympathizers	nonsympathizers	60	美式;英式-ize	ns	nonsympathizer	ESDB
nontarnishable	nontarnishable	60	通用	aj0	nontarnishable	ESDB
nontaxable	nontaxable	60	通用	aj0	nontaxable	ESDB
nontenured	nontenured	60	通用	aj0	nontenured	ESDB
nontheatrical	nontheatrical	60	通用	aj0	nontheatrical	ESDB
nonthinking	nonthinking	60	通用	aj0	nonthinking	ESDB
nonthreatening	nonthreatening	60	通用	aj0	nonthreatening	ESDB
nontraditional	nontraditional	60	通用	aj0	nontraditional	ESDB
nontransferable	nontransferable	60	通用	aj0	nontransferable	ESDB
nontransparent	nontransparent	60	通用	aj0	nontransparent	ESDB
nontropical	nontropical	60	通用	aj0	nontropical	ESDB
nonuniform	nonuniform	60	通用	aj0	nonuniform	ESDB
nonvenomous	nonvenomous	60	通用	aj0	nonvenomous	ESDB
nonviable	nonviable	60	通用	aj0	nonviable	ESDB
nonviolently	nonviolently	60	通用	av0	nonviolently	ESDB
nonvirulent	nonvirulent	60	通用	aj0	nonvirulent	ESDB
nonvocal	nonvocal	60	通用	aj0	nonvocal	ESDB
nonvocational	nonvocational	60	通用	aj0	nonvocational	ESDB
nonvolatile	nonvolatile	60	通用	aj0	nonvolatile	ESDB
nonvoter	nonvoter	60	通用	n0	nonvoter	ESDB
nonvoters	nonvoters	60	通用	ns	nonvoter	ESDB
nonvoting	nonvoting	60	通用	aj0	nonvoting	ESDB
nonworking	nonworking	60	通用	aj0	nonworking	ESDB
nonyielding	nonyielding	60	通用	aj0	nonyielding	ESDB
nookie	nookie	60	通用	n0	nookie	ESDB
nooky	nooky	60	通用	n0	nooky	ESDB
noontide	noontide	60	通用	n0	noontide	ESDB
nor'easter	nor'easter	60	通用	?	nor'easter	ESDB
nori	nori	60	通用	n0	nori	ESDB
noris	noris	60	通用	ns	nori	ESDB
norovirus	norovirus	60	通用	n0	norovirus	ESDB
northeastwards	northeastwards	60	通用	av0	northeastwards	ESDB
norther	norther	60	通用	n0	norther	ESDB
northers	northers	60	通用	ns	norther	ESDB
northwester	northwester	60	通用	n0	northwester	ESDB
northwesters	northwesters	60	通用	ns	northwester	ESDB
