word	key	frequency_level	spelling_region	pos_code	lemma	source
renewed	renewed	35	通用	vd	renew	ESDB
renewing	renewing	35	通用	vg	renew	ESDB
renews	renews	35	通用	vs	renew	ESDB
renounce	renounce	35	通用	v0	renounce	ESDB
renounced	renounced	35	通用	vd	renounce	ESDB
renounces	renounces	35	通用	vs	renounce	ESDB
renouncing	renouncing	35	通用	vg	renounce	ESDB
renovate	renovate	35	通用	v0	renovate	ESDB
renovated	renovated	35	通用	vd	renovate	ESDB
renovates	renovates	35	通用	vs	renovate	ESDB
renovating	renovating	35	通用	vg	renovate	ESDB
renovation	renovation	35	通用	n0	renovation	ESDB
renovations	renovations	35	通用	ns	renovation	ESDB
renown	renown	35	通用	n0	renown	ESDB
renowned	renowned	35	通用	aj0	renowned	ESDB
rent	rent	35	通用	m0;vd	rend;rent	ESDB
rent's	rent's	35	通用	np	rent	ESDB
rental	rental	35	通用	aj0;n0	rental	ESDB
rentals	rentals	35	通用	ns	rental	ESDB
rented	rented	35	通用	vd	rent	ESDB
renting	renting	35	通用	vg	rent	ESDB
rents	rents	35	通用	ms	rent	ESDB
renunciation	renunciation	35	通用	n0	renunciation	ESDB
renunciations	renunciations	35	通用	ns	renunciation	ESDB
reopen	reopen	35	通用	v0	reopen	ESDB
reopened	reopened	35	通用	vd	reopen	ESDB
reopening	reopening	35	通用	vg	reopen	ESDB
reopens	reopens	35	通用	vs	reopen	ESDB
reorganisation	reorganisation	35	英式-ise	n0	reorganisation	ESDB
reorganise	reorganise	35	英式-ise	v0	reorganise	ESDB
reorganised	reorganised	35	英式-ise	vd	reorganise	ESDB
reorganises	reorganises	35	英式-ise	vs	reorganise	ESDB
reorganising	reorganising	35	英式-ise	vg	reorganise	ESDB
reorganization	reorganization	35	美式;英式-ize	n0	reorganization	ESDB
reorganize	reorganize	35	美式;英式-ize	v0	reorganize	ESDB
reorganized	reorganized	35	美式;英式-ize	vd	reorganize	ESDB
reorganizes	reorganizes	35	美式;英式-ize	vs	reorganize	ESDB
reorganizing	reorganizing	35	美式;英式-ize	vg	reorganize	ESDB
repaid	repaid	35	通用	vd	repay	ESDB
repair	repair	35	通用	m0	repair	ESDB
repaired	repaired	35	通用	vd	repair	ESDB
repairing	repairing	35	通用	vg	repair	ESDB
repairs	repairs	35	通用	ms	repair	ESDB
reparation	reparation	35	通用	n0	reparation	ESDB
repatriate	repatriate	35	通用	m0	repatriate	ESDB
repatriate's	repatriate's	35	通用	np	repatriate	ESDB
repatriated	repatriated	35	通用	vd	repatriate	ESDB
repatriates	repatriates	35	通用	ms	repatriate	ESDB
repatriating	repatriating	35	通用	vg	repatriate	ESDB
repay	repay	35	通用	v0	repay	ESDB
repaying	repaying	35	通用	vg	repay	ESDB
repayment	repayment	35	通用	n0	repayment	ESDB
repayments	repayments	35	通用	ns	repayment	ESDB
repays	repays	35	通用	vs	repay	ESDB
repeal	repeal	35	通用	m0	repeal	ESDB
repealed	repealed	35	通用	vd	repeal	ESDB
repealing	repealing	35	通用	vg	repeal	ESDB
repeals	repeals	35	通用	ms	repeal	ESDB
repeat	repeat	35	通用	m0	repeat	ESDB
repeatable	repeatable	35	通用	aj0	repeatable	ESDB
repeated	repeated	35	通用	aj0;vd	repeat;repeated	ESDB
repeatedly	repeatedly	35	通用	av0	repeatedly	ESDB
repeating	repeating	35	通用	n0;vg	repeat;repeating	ESDB
repeats	repeats	35	通用	ms	repeat	ESDB
repel	repel	35	通用	v0	repel	ESDB
repelled	repelled	35	通用	vd	repel	ESDB
repellent	repellent	35	通用	aj0;n0	repellent	ESDB
repellents	repellents	35	通用	ns	repellent	ESDB
repelling	repelling	35	通用	vg	repel	ESDB
repels	repels	35	通用	vs	repel	ESDB
repent	repent	35	通用	v0	repent	ESDB
repentance	repentance	35	通用	n0	repentance	ESDB
repentant	repentant	35	通用	aj0	repentant	ESDB
repented	repented	35	通用	vd	repent	ESDB
repenting	repenting	35	通用	vg	repent	ESDB
repents	repents	35	通用	vs	repent	ESDB
repercussion	repercussion	35	通用	n0	repercussion	ESDB
repercussions	repercussions	35	通用	ns	repercussion	ESDB
repertoire	repertoire	35	通用	n0	repertoire	ESDB
repertoire's	repertoire's	35	通用	np	repertoire	ESDB
repertoires	repertoires	35	通用	ns	repertoire	ESDB
repetition	repetition	35	通用	n0	repetition	ESDB
repetitions	repetitions	35	通用	ns	repetition	ESDB
repetitious	repetitious	35	通用	aj0	repetitious	ESDB
repetitive	repetitive	35	通用	aj0	repetitive	ESDB
rephrase	rephrase	35	通用	v0	rephrase	ESDB
replace	replace	35	通用	v0	replace	ESDB
replaced	replaced	35	通用	vd	replace	ESDB
replacement	replacement	35	通用	n0	replacement	ESDB
replacement's	replacement's	35	通用	np	replacement	ESDB
replacements	replacements	35	通用	ns	replacement	ESDB
replaces	replaces	35	通用	vs	replace	ESDB
replacing	replacing	35	通用	vg	replace	ESDB
replay	replay	35	通用	m0	replay	ESDB
replenish	replenish	35	通用	v0	replenish	ESDB
replenished	replenished	35	通用	vd	replenish	ESDB
replenishes	replenishes	35	通用	vs	replenish	ESDB
replenishing	replenishing	35	通用	vg	replenish	ESDB
replete	replete	35	通用	aj0	replete	ESDB
replica	replica	35	通用	n0	replica	ESDB
replica's	replica's	35	通用	np	replica	ESDB
replicas	replicas	35	通用	ns	replica	ESDB
replicate	replicate	35	通用	v0	replicate	ESDB
replicated	replicated	35	通用	vd	replicate	ESDB
replication	replication	35	通用	n0	replication	ESDB
replied	replied	35	通用	vd	reply	ESDB
replies	replies	35	通用	ms	reply	ESDB
reply	reply	35	通用	m0	reply	ESDB
replying	replying	35	通用	vg	reply	ESDB
report	report	35	通用	m0	report	ESDB
report's	report's	35	通用	np	report	ESDB
reported	reported	35	通用	vd	report	ESDB
reportedly	reportedly	35	通用	av0	reportedly	ESDB
reporter	reporter	35	通用	n0	reporter	ESDB
reporter's	reporter's	35	通用	np	reporter	ESDB
reporters	reporters	35	通用	ns	reporter	ESDB
reporting	reporting	35	通用	vg	report	ESDB
reports	reports	35	通用	ms	report	ESDB
repose	repose	35	通用	n0;v0	repose	ESDB
reposed	reposed	35	通用	vd	repose	ESDB
reposes	reposes	35	通用	vs	repose	ESDB
reposing	reposing	35	通用	vg	repose	ESDB
repositories	repositories	35	通用	ns	repository	ESDB
repository	repository	35	通用	n0	repository	ESDB
repository's	repository's	35	通用	np	repository	ESDB
reprehensible	reprehensible	35	通用	aj0	reprehensible	ESDB
represent	represent	35	通用	v0	represent	ESDB
representation	representation	35	通用	n0	representation	ESDB
representation's	representation's	35	通用	np	representation	ESDB
representations	representations	35	通用	ns	representation	ESDB
representative	representative	35	通用	aj0;n0	representative	ESDB
representative's	representative's	35	通用	np	representative	ESDB
representatives	representatives	35	通用	ns	representative	ESDB
represented	represented	35	通用	vd	represent	ESDB
representing	representing	35	通用	vg	represent	ESDB
represents	represents	35	通用	vs	represent	ESDB
repress	repress	35	通用	v0	repress	ESDB
repressed	repressed	35	通用	aj0;vd	repress;repressed	ESDB
represses	represses	35	通用	vs	repress	ESDB
repressing	repressing	35	通用	vg	repress	ESDB
repression	repression	35	通用	n0	repression	ESDB
repression's	repression's	35	通用	np	repression	ESDB
repressions	repressions	35	通用	ns	repression	ESDB
repressive	repressive	35	通用	aj0	repressive	ESDB
reprieve	reprieve	35	通用	m0	reprieve	ESDB
reprieved	reprieved	35	通用	vd	reprieve	ESDB
reprieves	reprieves	35	通用	ms	reprieve	ESDB
reprieving	reprieving	35	通用	vg	reprieve	ESDB
reprimand	reprimand	35	通用	m0	reprimand	ESDB
reprimanded	reprimanded	35	通用	vd	reprimand	ESDB
reprimanding	reprimanding	35	通用	vg	reprimand	ESDB
reprimands	reprimands	35	通用	ms	reprimand	ESDB
reprinted	reprinted	35	通用	vd	reprint	ESDB
reprisal	reprisal	35	通用	n0	reprisal	ESDB
reprisals	reprisals	35	通用	ns	reprisal	ESDB
reproach	reproach	35	通用	m0	reproach	ESDB
reproached	reproached	35	通用	vd	reproach	ESDB
reproaches	reproaches	35	通用	ms	reproach	ESDB
reproaching	reproaching	35	通用	vg	reproach	ESDB
reproduce	reproduce	35	通用	v0	reproduce	ESDB
reproduced	reproduced	35	通用	vd	reproduce	ESDB
reproduces	reproduces	35	通用	vs	reproduce	ESDB
reproducing	reproducing	35	通用	vg	reproduce	ESDB
reproduction	reproduction	35	通用	n0	reproduction	ESDB
reproductions	reproductions	35	通用	ns	reproduction	ESDB
reproductive	reproductive	35	通用	aj0	reproductive	ESDB
reprogrammed	reprogrammed	35	美式;英式-ise	vd	reprogram	ESDB
reprove	reprove	35	通用	v0	reprove	ESDB
reproved	reproved	35	通用	vd	reprove	ESDB
reproves	reproves	35	通用	vs	reprove	ESDB
reproving	reproving	35	通用	vg	reprove	ESDB
reptile	reptile	35	通用	n0	reptile	ESDB
reptile's	reptile's	35	通用	np	reptile	ESDB
reptiles	reptiles	35	通用	ns	reptile	ESDB
republic	republic	35	通用	n0	republic	ESDB
republic's	republic's	35	通用	np	republic	ESDB
republican	republican	35	通用	aj0;n0	republican	ESDB
republican's	republican's	35	通用	np	republican	ESDB
republicans	republicans	35	通用	ns	republican	ESDB
republics	republics	35	通用	ns	republic	ESDB
repudiate	repudiate	35	通用	v0	repudiate	ESDB
repudiated	repudiated	35	通用	vd	repudiate	ESDB
repudiates	repudiates	35	通用	vs	repudiate	ESDB
repudiating	repudiating	35	通用	vg	repudiate	ESDB
repudiation	repudiation	35	通用	n0	repudiation	ESDB
repudiations	repudiations	35	通用	ns	repudiation	ESDB
repugnance	repugnance	35	通用	n0	repugnance	ESDB
repugnant	repugnant	35	通用	aj0	repugnant	ESDB
repulse	repulse	35	通用	m0	repulse	ESDB
repulsed	repulsed	35	通用	vd	repulse	ESDB
repulses	repulses	35	通用	ms	repulse	ESDB
repulsing	repulsing	35	通用	vg	repulse	ESDB
repulsion	repulsion	35	通用	n0	repulsion	ESDB
repulsive	repulsive	35	通用	aj0	repulsive	ESDB
reputable	reputable	35	通用	aj0	reputable	ESDB
reputation	reputation	35	通用	n0	reputation	ESDB
reputations	reputations	35	通用	ns	reputation	ESDB
repute	repute	35	通用	n0;v0	repute	ESDB
reputed	reputed	35	通用	aj0;vd	repute;reputed	ESDB
reputedly	reputedly	35	通用	av0	reputedly	ESDB
reputes	reputes	35	通用	vs	repute	ESDB
reputing	reputing	35	通用	vg	repute	ESDB
request	request	35	通用	m0	request	ESDB
requested	requested	35	通用	vd	request	ESDB
requesting	requesting	35	通用	vg	request	ESDB
requests	requests	35	通用	ms	request	ESDB
requiem	requiem	35	通用	n0	requiem	ESDB
require	require	35	通用	v0	require	ESDB
required	required	35	通用	aj0;vd	require;required	ESDB
requirement	requirement	35	通用	n0	requirement	ESDB
requirements	requirements	35	通用	ns	requirement	ESDB
requires	requires	35	通用	vs	require	ESDB
requiring	requiring	35	通用	vg	require	ESDB
requisite	requisite	35	通用	aj0;n0	requisite	ESDB
requisites	requisites	35	通用	ns	requisite	ESDB
requisition	requisition	35	通用	m0	requisition	ESDB
requisitioned	requisitioned	35	通用	vd	requisition	ESDB
requisitioning	requisitioning	35	通用	vg	requisition	ESDB
requisitions	requisitions	35	通用	ms	requisition	ESDB
reread	reread	35	通用	v0;vd	reread	ESDB
reroute	reroute	35	通用	v0	reroute	ESDB
rerouted	rerouted	35	通用	vd	reroute	ESDB
resale	resale	35	通用	n0	resale	ESDB
rescheduled	rescheduled	35	通用	vd	reschedule	ESDB
rescind	rescind	35	通用	v0	rescind	ESDB
rescinded	rescinded	35	通用	vd	rescind	ESDB
rescinding	rescinding	35	通用	vg	rescind	ESDB
rescinds	rescinds	35	通用	vs	rescind	ESDB
rescue	rescue	35	通用	m0	rescue	ESDB
rescue's	rescue's	35	通用	np	rescue	ESDB
rescued	rescued	35	通用	vd	rescue	ESDB
rescuer	rescuer	35	通用	n0	rescuer	ESDB
rescuer's	rescuer's	35	通用	np	rescuer	ESDB
rescuers	rescuers	35	通用	ns	rescuer	ESDB
rescues	rescues	35	通用	ms	rescue	ESDB
rescuing	rescuing	35	通用	vg	rescue	ESDB
research	research	35	通用	m0	research	ESDB
researched	researched	35	通用	vd	research	ESDB
researcher	researcher	35	通用	n0	researcher	ESDB
researcher's	researcher's	35	通用	np	researcher	ESDB
researchers	researchers	35	通用	ns	researcher	ESDB
researches	researches	35	通用	ms	research	ESDB
researching	researching	35	通用	vg	research	ESDB
resemblance	resemblance	35	通用	n0	resemblance	ESDB
resemblances	resemblances	35	通用	ns	resemblance	ESDB
resemble	resemble	35	通用	v0	resemble	ESDB
resembled	resembled	35	通用	vd	resemble	ESDB
resembles	resembles	35	通用	vs	resemble	ESDB
resembling	resembling	35	通用	vg	resemble	ESDB
resent	resent	35	通用	v0	resent	ESDB
resented	resented	35	通用	vd	resent	ESDB
resentful	resentful	35	通用	aj0	resentful	ESDB
resenting	resenting	35	通用	vg	resent	ESDB
resentment	resentment	35	通用	n0	resentment	ESDB
resentments	resentments	35	通用	ns	resentment	ESDB
resents	resents	35	通用	vs	resent	ESDB
reservation	reservation	35	通用	n0	reservation	ESDB
reservation's	reservation's	35	通用	np	reservation	ESDB
reservations	reservations	35	通用	ns	reservation	ESDB
reserve	reserve	35	通用	aj0;m0	reserve	ESDB
reserve's	reserve's	35	通用	np	reserve	ESDB
reserved	reserved	35	通用	aj0;vd	reserve;reserved	ESDB
reserves	reserves	35	通用	?;ms	reserve;reserves	ESDB
reserving	reserving	35	通用	vg	reserve	ESDB
reservoir	reservoir	35	通用	n0	reservoir	ESDB
reservoir's	reservoir's	35	通用	np	reservoir	ESDB
reservoirs	reservoirs	35	通用	ns	reservoir	ESDB
reset	reset	35	通用	a0;m0;vd	reset	ESDB
resets	resets	35	通用	ms	reset	ESDB
resetting	resetting	35	通用	vg	reset	ESDB
reshuffle	reshuffle	35	通用	m0	reshuffle	ESDB
reside	reside	35	通用	v0	reside	ESDB
resided	resided	35	通用	vd	reside	ESDB
residence	residence	35	通用	n0	residence	ESDB
residence's	residence's	35	通用	np	residence	ESDB
residences	residences	35	通用	ns	residence	ESDB
resident	resident	35	通用	aj0;n0	resident	ESDB
resident's	resident's	35	通用	np	resident	ESDB
residential	residential	35	通用	aj0	residential	ESDB
residents	residents	35	通用	ns	resident	ESDB
resides	resides	35	通用	vs	reside	ESDB
residing	residing	35	通用	vg	reside	ESDB
residual	residual	35	通用	aj0;n0	residual	ESDB
residuals	residuals	35	通用	ns	residual	ESDB
residue	residue	35	通用	n0	residue	ESDB
residues	residues	35	通用	ns	residue	ESDB
resign	resign	35	通用	v0	resign	ESDB
resignation	resignation	35	通用	n0	resignation	ESDB
resignations	resignations	35	通用	ns	resignation	ESDB
resigned	resigned	35	通用	aj0;vd	resign;resigned	ESDB
resigning	resigning	35	通用	vg	resign	ESDB
resigns	resigns	35	通用	vs	resign	ESDB
resilience	resilience	35	通用	n0	resilience	ESDB
resilient	resilient	35	通用	aj0	resilient	ESDB
resin	resin	35	通用	n0	resin	ESDB
resins	resins	35	通用	ns	resin	ESDB
resist	resist	35	通用	m0	resist	ESDB
resistance	resistance	35	通用	n0	resistance	ESDB
resistance's	resistance's	35	通用	np	resistance	ESDB
resistances	resistances	35	通用	ns	resistance	ESDB
resistant	resistant	35	通用	aj0	resistant	ESDB
resisted	resisted	35	通用	vd	resist	ESDB
resisting	resisting	35	通用	vg	resist	ESDB
resistors	resistors	35	通用	ns	resistor	ESDB
resists	resists	35	通用	ms	resist	ESDB
resolute	resolute	35	通用	aj0	resolute	ESDB
resolutely	resolutely	35	通用	av0	resolutely	ESDB
resolution	resolution	35	通用	n0	resolution	ESDB
resolution's	resolution's	35	通用	np	resolution	ESDB
resolutions	resolutions	35	通用	ns	resolution	ESDB
resolve	resolve	35	通用	m0	resolve	ESDB
resolved	resolved	35	通用	vd	resolve	ESDB
resolver	resolver	35	通用	n0	resolver	ESDB
resolves	resolves	35	通用	ms	resolve	ESDB
resolving	resolving	35	通用	vg	resolve	ESDB
resonance	resonance	35	通用	n0	resonance	ESDB
resonances	resonances	35	通用	ns	resonance	ESDB
resonant	resonant	35	通用	aj0	resonant	ESDB
resort	resort	35	通用	m0	resort	ESDB
resort's	resort's	35	通用	np	resort	ESDB
resorted	resorted	35	通用	vd	resort	ESDB
resorting	resorting	35	通用	vg	resort	ESDB
resorts	resorts	35	通用	ms	resort	ESDB
resound	resound	35	通用	v0	resound	ESDB
resounded	resounded	35	通用	vd	resound	ESDB
resounding	resounding	35	通用	aj0;vg	resound;resounding	ESDB
resounds	resounds	35	通用	vs	resound	ESDB
resource	resource	35	通用	m0	resource	ESDB
resource's	resource's	35	通用	np	resource	ESDB
resourced	resourced	35	通用	vd	resource	ESDB
resourceful	resourceful	35	通用	aj0	resourceful	ESDB
resourcefulness	resourcefulness	35	通用	n0	resourcefulness	ESDB
resources	resources	35	通用	ms	resource	ESDB
resourcing	resourcing	35	通用	vg	resource	ESDB
respect	respect	35	通用	m0	respect	ESDB
respectability	respectability	35	通用	n0	respectability	ESDB
respectable	respectable	35	通用	aj0	respectable	ESDB
respectably	respectably	35	通用	av0	respectably	ESDB
respected	respected	35	通用	aj0;vd	respect;respected	ESDB
respectful	respectful	35	通用	aj0	respectful	ESDB
respectfully	respectfully	35	通用	av0	respectfully	ESDB
respecting	respecting	35	通用	vg	respect	ESDB
respective	respective	35	通用	aj0	respective	ESDB
respectively	respectively	35	通用	av0	respectively	ESDB
respects	respects	35	通用	ms	respect	ESDB
respiration	respiration	35	通用	n0	respiration	ESDB
respirator	respirator	35	通用	n0	respirator	ESDB
respirators	respirators	35	通用	ns	respirator	ESDB
respiratory	respiratory	35	通用	aj0	respiratory	ESDB
respite	respite	35	通用	n0	respite	ESDB
respites	respites	35	通用	ns	respite	ESDB
resplendent	resplendent	35	通用	aj0	resplendent	ESDB
respond	respond	35	通用	v0	respond	ESDB
responded	responded	35	通用	vd	respond	ESDB
responding	responding	35	通用	vg	respond	ESDB
responds	responds	35	通用	vs	respond	ESDB
response	response	35	通用	n0	response	ESDB
responses	responses	35	通用	ns	response	ESDB
responsibilities	responsibilities	35	通用	ns	responsibility	ESDB
responsibility	responsibility	35	通用	n0	responsibility	ESDB
responsible	responsible	35	通用	aj0	responsible	ESDB
responsibly	responsibly	35	通用	av0	responsibly	ESDB
responsive	responsive	35	通用	aj0	responsive	ESDB
rest	rest	35	通用	m0	rest	ESDB
restart	restart	35	通用	m0	restart	ESDB
restarted	restarted	35	通用	vd	restart	ESDB
restarting	restarting	35	通用	vg	restart	ESDB
restarts	restarts	35	通用	ms	restart	ESDB
restaurant	restaurant	35	通用	n0	restaurant	ESDB
restaurant's	restaurant's	35	通用	np	restaurant	ESDB
restaurants	restaurants	35	通用	ns	restaurant	ESDB
rested	rested	35	通用	vd	rest	ESDB
restful	restful	35	通用	aj0	restful	ESDB
restfuller	restfuller	35	通用	aj1	restful	ESDB
restfullest	restfullest	35	通用	aj2	restful	ESDB
resting	resting	35	通用	vg	rest	ESDB
restitution	restitution	35	通用	n0	restitution	ESDB
restive	restive	35	通用	aj0	restive	ESDB
restless	restless	35	通用	aj0	restless	ESDB
restlessly	restlessly	35	通用	av0	restlessly	ESDB
restlessness	restlessness	35	通用	n0	restlessness	ESDB
restoration	restoration	35	通用	n0	restoration	ESDB
restoration's	restoration's	35	通用	np	restoration	ESDB
restorations	restorations	35	通用	ns	restoration	ESDB
restore	restore	35	通用	v0	restore	ESDB
restored	restored	35	通用	vd	restore	ESDB
restores	restores	35	通用	vs	restore	ESDB
restoring	restoring	35	通用	vg	restore	ESDB
restrain	restrain	35	通用	v0	restrain	ESDB
restrained	restrained	35	通用	aj0;vd	restrain;restrained	ESDB
restraining	restraining	35	通用	vg	restrain	ESDB
restrains	restrains	35	通用	vs	restrain	ESDB
restraint	restraint	35	通用	n0	restraint	ESDB
restraints	restraints	35	通用	ns	restraint	ESDB
restrict	restrict	35	通用	v0	restrict	ESDB
restricted	restricted	35	通用	aj0;vd	restrict;restricted	ESDB
restricting	restricting	35	通用	vg	restrict	ESDB
restriction	restriction	35	通用	n0	restriction	ESDB
restriction's	restriction's	35	通用	np	restriction	ESDB
restrictions	restrictions	35	通用	ns	restriction	ESDB
restrictive	restrictive	35	通用	aj0	restrictive	ESDB
restricts	restricts	35	通用	vs	restrict	ESDB
restructured	restructured	35	通用	vd	restructure	ESDB
restructuring	restructuring	35	通用	n0;vg	restructure;restructuring	ESDB
rests	rests	35	通用	ms	rest	ESDB
resubmit	resubmit	35	通用	v0	resubmit	ESDB
resubmitted	resubmitted	35	通用	vd	resubmit	ESDB
resubmitting	resubmitting	35	通用	vg	resubmit	ESDB
result	result	35	通用	m0	result	ESDB
resultant	resultant	35	通用	aj0;n0	resultant	ESDB
resultants	resultants	35	通用	ns	resultant	ESDB
resulted	resulted	35	通用	vd	result	ESDB
resulting	resulting	35	通用	vg	result	ESDB
results	results	35	通用	ms	result	ESDB
resume	resume	35	通用	v0	resume	ESDB
resumed	resumed	35	通用	vd	resume	ESDB
resumes	resumes	35	通用	vs	resume	ESDB
resuming	resuming	35	通用	vg	resume	ESDB
resumption	resumption	35	通用	n0	resumption	ESDB
resumptions	resumptions	35	通用	ns	resumption	ESDB
resurfaced	resurfaced	35	通用	vd	resurface	ESDB
resurgence	resurgence	35	通用	n0	resurgence	ESDB
resurgences	resurgences	35	通用	ns	resurgence	ESDB
resurrect	resurrect	35	通用	v0	resurrect	ESDB
resurrected	resurrected	35	通用	vd	resurrect	ESDB
resurrecting	resurrecting	35	通用	vg	resurrect	ESDB
resurrection	resurrection	35	通用	n0	resurrection	ESDB
resurrections	resurrections	35	通用	ns	resurrection	ESDB
resurrects	resurrects	35	通用	vs	resurrect	ESDB
resuscitate	resuscitate	35	通用	v0	resuscitate	ESDB
resuscitated	resuscitated	35	通用	vd	resuscitate	ESDB
resuscitates	resuscitates	35	通用	vs	resuscitate	ESDB
resuscitating	resuscitating	35	通用	vg	resuscitate	ESDB
resuscitation	resuscitation	35	通用	n0	resuscitation	ESDB
retail	retail	35	通用	av0;n0;v0	retail	ESDB
retailed	retailed	35	通用	vd	retail	ESDB
retailer	retailer	35	通用	n0	retailer	ESDB
retailer's	retailer's	35	通用	np	retailer	ESDB
retailers	retailers	35	通用	ns	retailer	ESDB
retailing	retailing	35	通用	vg	retail	ESDB
retails	retails	35	通用	vs	retail	ESDB
retain	retain	35	通用	v0	retain	ESDB
retained	retained	35	通用	vd	retain	ESDB
retainer	retainer	35	通用	n0	retainer	ESDB
retainer's	retainer's	35	通用	np	retainer	ESDB
retainers	retainers	35	通用	ns	retainer	ESDB
retaining	retaining	35	通用	vg	retain	ESDB
retains	retains	35	通用	vs	retain	ESDB
retaliate	retaliate	35	通用	v0	retaliate	ESDB
retaliated	retaliated	35	通用	vd	retaliate	ESDB
retaliates	retaliates	35	通用	vs	retaliate	ESDB
retaliating	retaliating	35	通用	vg	retaliate	ESDB
retaliation	retaliation	35	通用	n0	retaliation	ESDB
retaliations	retaliations	35	通用	ns	retaliation	ESDB
retard	retard	35	通用	m0	retard	ESDB
retard's	retard's	35	通用	np	retard	ESDB
retarded	retarded	35	通用	aj0;n0;vd	retard;retarded	ESDB
retarded's	retarded's	35	通用	np	retarded	ESDB
retarding	retarding	35	通用	vg	retard	ESDB
retards	retards	35	通用	ms	retard	ESDB
retch	retch	35	通用	v0	retch	ESDB
retched	retched	35	通用	vd	retch	ESDB
retches	retches	35	通用	vs	retch	ESDB
retching	retching	35	通用	vg	retch	ESDB
retention	retention	35	通用	n0	retention	ESDB
rethink	rethink	35	通用	m0	rethink	ESDB
reticence	reticence	35	通用	n0	reticence	ESDB
reticent	reticent	35	通用	aj0	reticent	ESDB
retina	retina	35	通用	n0	retina	ESDB
retina's	retina's	35	通用	np	retina	ESDB
retinas	retinas	35	通用	ns	retina	ESDB
retire	retire	35	通用	v0	retire	ESDB
retired	retired	35	通用	aj0;vd	retire;retired	ESDB
retirement	retirement	35	通用	n0	retirement	ESDB
retirements	retirements	35	通用	ns	retirement	ESDB
retires	retires	35	通用	vs	retire	ESDB
retiring	retiring	35	通用	aj0;vg	retire;retiring	ESDB
retort	retort	35	通用	m0	retort	ESDB
retort's	retort's	35	通用	np	retort	ESDB
retorted	retorted	35	通用	vd	retort	ESDB
retorting	retorting	35	通用	vg	retort	ESDB
retorts	retorts	35	通用	ms	retort	ESDB
retrace	retrace	35	通用	v0	retrace	ESDB
retraced	retraced	35	通用	vd	retrace	ESDB
retraces	retraces	35	通用	vs	retrace	ESDB
retracing	retracing	35	通用	vg	retrace	ESDB
retract	retract	35	通用	v0	retract	ESDB
retracted	retracted	35	通用	vd	retract	ESDB
retracting	retracting	35	通用	vg	retract	ESDB
retraction	retraction	35	通用	n0	retraction	ESDB
retractions	retractions	35	通用	ns	retraction	ESDB
retracts	retracts	35	通用	vs	retract	ESDB
retreat	retreat	35	通用	m0	retreat	ESDB
retreat's	retreat's	35	通用	np	retreat	ESDB
retreated	retreated	35	通用	vd	retreat	ESDB
retreating	retreating	35	通用	vg	retreat	ESDB
retreats	retreats	35	通用	ms	retreat	ESDB
retribution	retribution	35	通用	n0	retribution	ESDB
retributions	retributions	35	通用	ns	retribution	ESDB
retries	retries	35	通用	vs	retry	ESDB
retrieval	retrieval	35	通用	n0	retrieval	ESDB
retrievals	retrievals	35	通用	ns	retrieval	ESDB
retrieve	retrieve	35	通用	m0	retrieve	ESDB
retrieved	retrieved	35	通用	vd	retrieve	ESDB
retriever	retriever	35	通用	n0	retriever	ESDB
retriever's	retriever's	35	通用	np	retriever	ESDB
retrievers	retrievers	35	通用	ns	retriever	ESDB
retrieves	retrieves	35	通用	ms	retrieve	ESDB
retrieving	retrieving	35	通用	vg	retrieve	ESDB
retroactive	retroactive	35	通用	aj0	retroactive	ESDB
retrograde	retrograde	35	通用	v0	retrograde	ESDB
retrospect	retrospect	35	通用	n0;v0	retrospect	ESDB
retrospected	retrospected	35	通用	vd	retrospect	ESDB
retrospecting	retrospecting	35	通用	vg	retrospect	ESDB
retrospective	retrospective	35	通用	aj0;n0	retrospective	ESDB
retrospective's	retrospective's	35	通用	np	retrospective	ESDB
retrospectively	retrospectively	35	通用	av0	retrospectively	ESDB
retrospectives	retrospectives	35	通用	ns	retrospective	ESDB
retrospects	retrospects	35	通用	vs	retrospect	ESDB
retry	retry	35	通用	v0	retry	ESDB
return	return	35	通用	a0;m0	return	ESDB
returnable	returnable	35	通用	aj0;n0	returnable	ESDB
returnables	returnables	35	通用	ns	returnable	ESDB
returned	returned	35	通用	vd	return	ESDB
returning	returning	35	通用	vg	return	ESDB
returns	returns	35	通用	ms	return	ESDB
retype	retype	35	通用	v0	retype	ESDB
reunion	reunion	35	通用	n0	reunion	ESDB
reunion's	reunion's	35	通用	np	reunion	ESDB
reunions	reunions	35	通用	ns	reunion	ESDB
reunite	reunite	35	通用	v0	reunite	ESDB
reunited	reunited	35	通用	vd	reunite	ESDB
reunites	reunites	35	通用	vs	reunite	ESDB
reuniting	reuniting	35	通用	vg	reunite	ESDB
reuse	reuse	35	通用	m0	reuse	ESDB
reused	reused	35	通用	vd	reuse	ESDB
rev	rev	35	通用	m0	rev	ESDB
revamp	revamp	35	通用	m0	revamp	ESDB
revamped	revamped	35	通用	vd	revamp	ESDB
revamping	revamping	35	通用	n0;vg	revamp;revamping	ESDB
revamps	revamps	35	通用	ms	revamp	ESDB
reveal	reveal	35	通用	v0	reveal	ESDB
revealed	revealed	35	通用	vd	reveal	ESDB
revealing	revealing	35	通用	aj0;n0;vg	reveal;revealing	ESDB
reveals	reveals	35	通用	vs	reveal	ESDB
revel	revel	35	通用	m0	revel	ESDB
revelation	revelation	35	通用	n0	revelation	ESDB
revelation's	revelation's	35	通用	np	revelation	ESDB
